transcript_id,transcript_position,read_index,probability_modified
NC_060946.1:31432823-31442955,8567,17.0,0.0792275741696358
NC_060946.1:31432823-31442955,8567,14.0,0.0051582991145551
NC_060946.1:31432823-31442955,8567,11.0,0.0001062395604094
NC_060946.1:31432823-31442955,8567,8.0,0.0004605589201674
NC_060946.1:31432823-31442955,8567,26.0,0.0001278433919651
NC_060946.1:31432823-31442955,8567,24.0,0.2880593240261078
NC_060946.1:31432823-31442955,8567,22.0,0.0002735518501140
NC_060946.1:31432823-31442955,8567,13.0,0.2923150658607483
NC_060946.1:31432823-31442955,8567,12.0,0.3553654849529266
NC_060946.1:31432823-31442955,8567,7.0,0.0772292166948318
NC_060946.1:31432823-31442955,8567,16.0,0.0210327114909887
NC_060946.1:31432823-31442955,8567,15.0,0.0042344555258751
NC_060946.1:31432823-31442955,8567,9.0,0.0002407397259958
NC_060946.1:31432823-31442955,8567,19.0,0.0002273687568959
NC_060946.1:31432823-31442955,8567,27.0,0.0098690995946527
NC_060946.1:31432823-31442955,8590,7.0,0.0010508892592043
NC_060946.1:31432823-31442955,8590,27.0,0.0046685868874192
NC_060946.1:31432823-31442955,8590,14.0,0.0200954470783472
NC_060946.1:31432823-31442955,8590,17.0,0.0000528933815076
NC_060946.1:31432823-31442955,8590,24.0,0.0188225451856852
NC_060946.1:31432823-31442955,8590,16.0,0.0218327008187771
NC_060946.1:31432823-31442955,8590,22.0,0.0009814579971135
NC_060946.1:31432823-31442955,8590,21.0,0.0002923662541434
NC_060946.1:31432823-31442955,8590,25.0,0.0154067119583488
NC_060946.1:31432823-31442955,8590,12.0,0.0226820185780525
NC_060946.1:31432823-31442955,8590,26.0,0.0114626893773675
NC_060946.1:31432823-31442955,8590,6.0,0.0001730451185722
NC_060946.1:31432823-31442955,8590,19.0,0.0000035324935652
NC_060946.1:31432823-31442955,8590,13.0,0.0008637983119115
NC_060946.1:31432823-31442955,8590,8.0,0.0941066592931747
NC_060946.1:31432823-31442955,8590,10.0,0.0009257654310204
NC_060946.1:31432823-31442955,8590,20.0,0.3985926210880280
NC_060946.1:31432823-31442955,8590,23.0,0.0046643521636724
NC_060946.1:31432823-31442955,8590,15.0,0.2615710794925690
NC_060946.1:31432823-31442955,8590,11.0,0.0096054049208760
NC_060946.1:31432823-31442955,8693,17.0,0.0049696601927280
NC_060946.1:31432823-31442955,8693,6.0,0.3193407654762268
NC_060946.1:31432823-31442955,8693,24.0,0.0118168899789453
NC_060946.1:31432823-31442955,8693,12.0,0.0322610028088093
NC_060946.1:31432823-31442955,8693,13.0,0.2167952805757523
NC_060946.1:31432823-31442955,8693,11.0,0.0047229551710188
NC_060946.1:31432823-31442955,8693,26.0,0.0065377224236727
NC_060946.1:31432823-31442955,8693,22.0,0.0008729108958505
NC_060946.1:31432823-31442955,8693,27.0,0.0029536155052483
NC_060946.1:31432823-31442955,8693,25.0,0.0007038100739010
NC_060946.1:31432823-31442955,8693,14.0,0.0004332036769483
NC_060946.1:31432823-31442955,8693,7.0,0.0011593010276556
NC_060946.1:31432823-31442955,8693,8.0,0.0004184307181276
NC_060946.1:31432823-31442955,8693,9.0,0.0005633005057462
NC_060946.1:31432823-31442955,8693,15.0,0.0002315839374205
NC_060946.1:31432823-31442955,8693,18.0,0.0000030576709378
NC_060946.1:31432823-31442955,8693,23.0,0.0013597982469946
NC_060946.1:31432823-31442955,8693,10.0,0.0097504444420338
NC_060946.1:31432823-31442955,8693,20.0,0.0305052958428860
NC_060946.1:31432823-31442955,8693,21.0,0.0124895470216870
NC_060946.1:31432823-31442955,8693,19.0,0.0048514008522034
NC_060946.1:31432823-31442955,8693,16.0,0.0016359051223844
NC_060946.1:31432823-31442955,8796,9.0,0.3788670599460602
NC_060946.1:31432823-31442955,8796,19.0,0.2235606163740158
NC_060946.1:31432823-31442955,8796,12.0,0.0003930950770155
NC_060946.1:31432823-31442955,8796,15.0,0.2057331949472427
NC_060946.1:31432823-31442955,8796,16.0,0.1470707803964615
NC_060946.1:31432823-31442955,8796,6.0,0.1895742565393448
NC_060946.1:31432823-31442955,8796,24.0,0.3275978267192841
NC_060946.1:31432823-31442955,8796,22.0,0.3485778272151947
NC_060946.1:31432823-31442955,8796,8.0,0.2012990117073059
NC_060946.1:31432823-31442955,8796,18.0,0.3724888265132904
NC_060946.1:31432823-31442955,8796,14.0,0.0037913082633168
NC_060946.1:31432823-31442955,8796,7.0,0.2268873751163483
NC_060946.1:31432823-31442955,8796,17.0,0.0209493022412062
NC_060946.1:31432823-31442955,8796,23.0,0.0012754391646013
NC_060946.1:31432823-31442955,8796,20.0,0.0000000000001446
NC_060946.1:31432823-31442955,8796,25.0,0.0000000000176906
NC_060946.1:31432823-31442955,8796,10.0,0.2483815252780914
NC_060946.1:31432823-31442955,8796,13.0,0.2802631855010986
NC_060946.1:31432823-31442955,8796,26.0,0.0000000000000001
NC_060946.1:31432823-31442955,8796,11.0,0.1381166279315948
NC_060946.1:31432823-31442955,8796,21.0,0.1171691715717316
NC_060946.1:31432823-31442955,8796,27.0,0.3941967487335205
NC_060946.1:31432823-31442955,8858,16.0,0.0002457005030010
NC_060946.1:31432823-31442955,8858,24.0,0.0006257822387852
NC_060946.1:31432823-31442955,8858,13.0,0.0041668554767966
NC_060946.1:31432823-31442955,8858,25.0,0.0002267270901939
NC_060946.1:31432823-31442955,8858,10.0,0.0935770869255066
NC_060946.1:31432823-31442955,8858,18.0,0.0758001655340195
NC_060946.1:31432823-31442955,8858,22.0,0.0012562602059916
NC_060946.1:31432823-31442955,8858,8.0,0.0546754188835621
NC_060946.1:31432823-31442955,8858,17.0,0.0326188392937183
NC_060946.1:31432823-31442955,8858,21.0,0.0023107149172574
NC_060946.1:31432823-31442955,8858,20.0,0.0000202274695766
NC_060946.1:31432823-31442955,8858,27.0,0.2034703046083450
NC_060946.1:31432823-31442955,8858,26.0,0.3521280288696289
NC_060946.1:31432823-31442955,8858,14.0,0.0004807616642211
NC_060946.1:31432823-31442955,8858,6.0,0.0000698521835147
NC_060946.1:31432823-31442955,8858,23.0,0.0002428576990496
NC_060946.1:31432823-31442955,8858,12.0,0.0048970542848110
NC_060946.1:31432823-31442955,8858,9.0,0.0012116543948650
NC_060946.1:31432823-31442955,8858,19.0,0.0062319030985236
NC_060946.1:31432823-31442955,8858,15.0,0.1940345019102097
NC_060946.1:31432823-31442955,8858,11.0,0.0218369886279106
NC_060946.1:31432823-31442955,8938,25.0,0.0001330401573796
NC_060946.1:31432823-31442955,8938,28.0,0.0000375123963750
NC_060946.1:31432823-31442955,8938,21.0,0.3024623095989227
NC_060946.1:31432823-31442955,8938,17.0,0.0000088315027824
NC_060946.1:31432823-31442955,8938,23.0,0.0001005299709504
NC_060946.1:31432823-31442955,8938,11.0,0.0016206707805395
NC_060946.1:31432823-31442955,8938,26.0,0.0000052273840083
NC_060946.1:31432823-31442955,8938,20.0,0.2612141966819763
NC_060946.1:31432823-31442955,8938,15.0,0.0002100808924297
NC_060946.1:31432823-31442955,8938,8.0,0.1595890522003174
NC_060946.1:31432823-31442955,8938,29.0,0.0000066219708970
NC_060946.1:31432823-31442955,8938,12.0,0.1920475065708160
NC_060946.1:31432823-31442955,8938,19.0,0.0000236231153394
NC_060946.1:31432823-31442955,8938,27.0,0.0397390499711037
NC_060946.1:31432823-31442955,8938,18.0,0.5704450607299805
NC_060946.1:31432823-31442955,8938,9.0,0.1618390679359436
NC_060946.1:31432823-31442955,8938,16.0,0.0000221187910938
NC_060946.1:31432823-31442955,8938,10.0,0.0000079776536950
NC_060946.1:31432823-31442955,8938,13.0,0.0002713780850172
NC_060946.1:31432823-31442955,8938,7.0,0.0000173368844116
NC_060946.1:31432823-31442955,8938,24.0,0.1554373800754547
NC_060946.1:31432823-31442955,8938,6.0,0.0002874158381019
NC_060946.1:31432823-31442955,8938,14.0,0.0000002433268662
NC_060946.1:31432823-31442955,8938,22.0,0.0000424242898589
NC_060946.1:31432823-31442955,8945,7.0,0.0016227615997195
NC_060946.1:31432823-31442955,8945,23.0,0.0033537689596415
NC_060946.1:31432823-31442955,8945,28.0,0.0001786247012205
NC_060946.1:31432823-31442955,8945,9.0,0.0086279176175594
NC_060946.1:31432823-31442955,8945,10.0,0.0003006166371051
NC_060946.1:31432823-31442955,8945,15.0,0.0012023167219013
NC_060946.1:31432823-31442955,8945,20.0,0.0000396276300307
NC_060946.1:31432823-31442955,8945,11.0,0.0009731376194395
NC_060946.1:31432823-31442955,8945,25.0,0.0082724820822477
NC_060946.1:31432823-31442955,8945,6.0,0.0038184078875929
NC_060946.1:31432823-31442955,8945,19.0,0.0033857857342809
NC_060946.1:31432823-31442955,8945,24.0,0.0000404559905292
NC_060946.1:31432823-31442955,8945,13.0,0.0003549472894520
NC_060946.1:31432823-31442955,8945,16.0,0.0078716622665524
NC_060946.1:31432823-31442955,8945,27.0,0.0002614564145915
NC_060946.1:31432823-31442955,8945,8.0,0.0017344772350043
NC_060946.1:31432823-31442955,8945,14.0,0.0034958440810442
NC_060946.1:31432823-31442955,8945,29.0,0.0001340591697954
NC_060946.1:31432823-31442955,8945,21.0,0.0007409492391162
NC_060946.1:31432823-31442955,8945,17.0,0.0164196658879519
NC_060946.1:31432823-31442955,8945,22.0,0.0029183670412749
NC_060946.1:31432823-31442955,8945,18.0,0.0208871327340603
NC_060946.1:31432823-31442955,8945,26.0,0.0000464851691504
NC_060946.1:31432823-31442955,8945,12.0,0.0323703549802303
NC_060946.1:31432823-31442955,8969,27.0,0.0000022256378998
NC_060946.1:31432823-31442955,8969,24.0,0.1226727217435837
NC_060946.1:31432823-31442955,8969,22.0,0.0000049443674470
NC_060946.1:31432823-31442955,8969,18.0,0.0036154035478830
NC_060946.1:31432823-31442955,8969,19.0,0.0193528570234776
NC_060946.1:31432823-31442955,8969,26.0,0.0002298741892446
NC_060946.1:31432823-31442955,8969,9.0,0.0035568901803344
NC_060946.1:31432823-31442955,8969,23.0,0.0005530107882805
NC_060946.1:31432823-31442955,8969,20.0,0.0016206662403420
NC_060946.1:31432823-31442955,8969,7.0,0.0751339197158813
NC_060946.1:31432823-31442955,8969,15.0,0.0060167340561748
NC_060946.1:31432823-31442955,8969,17.0,0.0328201353549957
NC_060946.1:31432823-31442955,8969,21.0,0.0100010847672820
NC_060946.1:31432823-31442955,8969,10.0,0.0006127043743618
NC_060946.1:31432823-31442955,8969,6.0,0.0027876081876457
NC_060946.1:31432823-31442955,8969,29.0,0.0003915586567018
NC_060946.1:31432823-31442955,8969,12.0,0.0112806893885136
NC_060946.1:31432823-31442955,8969,8.0,0.0021497174166143
NC_060946.1:31432823-31442955,8969,28.0,0.0097591495141387
NC_060946.1:31432823-31442955,8969,13.0,0.0000000017316512
NC_060946.1:31432823-31442955,8969,11.0,0.0024892382789403
NC_060946.1:31432823-31442955,8969,14.0,0.0527568012475967
NC_060946.1:31432823-31442955,8969,16.0,0.0039065377786756
NC_060946.1:31432823-31442955,8999,10.0,0.0463878251612186
NC_060946.1:31432823-31442955,8999,19.0,0.1190960705280304
NC_060946.1:31432823-31442955,8999,9.0,0.0023412695154548
NC_060946.1:31432823-31442955,8999,23.0,0.0257183890789747
NC_060946.1:31432823-31442955,8999,14.0,0.0000174895612872
NC_060946.1:31432823-31442955,8999,17.0,0.0128792207688093
NC_060946.1:31432823-31442955,8999,13.0,0.0214302614331245
NC_060946.1:31432823-31442955,8999,12.0,0.0198939219117165
NC_060946.1:31432823-31442955,8999,30.0,0.0114122470840812
NC_060946.1:31432823-31442955,8999,16.0,0.0942716300487518
NC_060946.1:31432823-31442955,8999,21.0,0.0139978798106313
NC_060946.1:31432823-31442955,8999,26.0,0.0015006598550826
NC_060946.1:31432823-31442955,8999,29.0,0.3246175348758698
NC_060946.1:31432823-31442955,8999,24.0,0.0409457571804523
NC_060946.1:31432823-31442955,8999,27.0,0.3362762331962585
NC_060946.1:31432823-31442955,8999,22.0,0.0003073220432270
NC_060946.1:31432823-31442955,8999,15.0,0.0400049798190594
NC_060946.1:31432823-31442955,8999,20.0,0.0633850544691086
NC_060946.1:31432823-31442955,8999,7.0,0.0231492109596729
NC_060946.1:31432823-31442955,8999,18.0,0.0008948948816396
NC_060946.1:31432823-31442955,8999,28.0,0.1374172270298004
NC_060946.1:31432823-31442955,8999,25.0,0.0020868866704404
NC_060946.1:31432823-31442955,9032,8.0,0.1285038441419601
NC_060946.1:31432823-31442955,9032,7.0,0.0001486083201598
NC_060946.1:31432823-31442955,9032,22.0,0.1266041100025177
NC_060946.1:31432823-31442955,9032,30.0,0.0000107776786535
NC_060946.1:31432823-31442955,9032,25.0,0.0114509165287018
NC_060946.1:31432823-31442955,9032,21.0,0.0000126791564981
NC_060946.1:31432823-31442955,9032,29.0,0.0176585614681244
NC_060946.1:31432823-31442955,9032,12.0,0.0026537925004959
NC_060946.1:31432823-31442955,9032,13.0,0.0454222261905670
NC_060946.1:31432823-31442955,9032,24.0,0.1645080298185349
NC_060946.1:31432823-31442955,9032,16.0,0.0010199754033238
NC_060946.1:31432823-31442955,9032,28.0,0.1025004088878632
NC_060946.1:31432823-31442955,9032,14.0,0.0000000031013605
NC_060946.1:31432823-31442955,9032,19.0,0.1624757349491119
NC_060946.1:31432823-31442955,9032,15.0,0.0004859683685936
NC_060946.1:31432823-31442955,9032,17.0,0.0001564814156154
NC_060946.1:31432823-31442955,9032,23.0,0.0000178170303116
NC_060946.1:31432823-31442955,9032,26.0,0.0000033673559301
NC_060946.1:31432823-31442955,9032,18.0,0.1627674102783203
NC_060946.1:31432823-31442955,9032,20.0,0.1065412834286690
NC_060946.1:31432823-31442955,9032,10.0,0.0000948365486693
NC_060946.1:31432823-31442955,9032,9.0,0.3184252381324768
NC_060946.1:31432823-31442955,9043,22.0,0.0006421225261874
NC_060946.1:31432823-31442955,9043,25.0,0.0039695654995739
NC_060946.1:31432823-31442955,9043,8.0,0.5470542907714844
NC_060946.1:31432823-31442955,9043,27.0,0.0003362270945217
NC_060946.1:31432823-31442955,9043,9.0,0.0004787876387127
NC_060946.1:31432823-31442955,9043,14.0,0.0079769119620323
NC_060946.1:31432823-31442955,9043,6.0,0.0000563337380299
NC_060946.1:31432823-31442955,9043,21.0,0.0002413657784928
NC_060946.1:31432823-31442955,9043,16.0,0.0006697087665088
NC_060946.1:31432823-31442955,9043,24.0,0.0000367822358385
NC_060946.1:31432823-31442955,9043,30.0,0.0013526818947867
NC_060946.1:31432823-31442955,9043,29.0,0.0000346611814166
NC_060946.1:31432823-31442955,9043,10.0,0.0000848065174068
NC_060946.1:31432823-31442955,9043,11.0,0.0738465860486031
NC_060946.1:31432823-31442955,9043,12.0,0.0008238519076258
NC_060946.1:31432823-31442955,9043,7.0,0.0003734415804502
NC_060946.1:31432823-31442955,9043,28.0,0.0614223182201385
NC_060946.1:31432823-31442955,9043,20.0,0.4056503772735596
NC_060946.1:31432823-31442955,9043,17.0,0.0002800037327688
NC_060946.1:31432823-31442955,9043,13.0,0.0001635833614273
NC_060946.1:31432823-31442955,9043,18.0,0.4870881140232086
NC_060946.1:31432823-31442955,9043,15.0,0.0051223970949650
NC_060946.1:31432823-31442955,9048,24.0,0.0001570566237206
NC_060946.1:31432823-31442955,9048,12.0,0.0265557877719402
NC_060946.1:31432823-31442955,9048,6.0,0.0019451993284747
NC_060946.1:31432823-31442955,9048,10.0,0.0000899987135199
NC_060946.1:31432823-31442955,9048,28.0,0.0000008510961607
NC_060946.1:31432823-31442955,9048,13.0,0.1802993118762970
NC_060946.1:31432823-31442955,9048,16.0,0.0029671280644834
NC_060946.1:31432823-31442955,9048,26.0,0.0000103324446172
NC_060946.1:31432823-31442955,9048,25.0,0.0592308118939400
NC_060946.1:31432823-31442955,9048,23.0,0.0000131405859065
NC_060946.1:31432823-31442955,9048,8.0,0.0014612692175433
NC_060946.1:31432823-31442955,9048,17.0,0.0026196474209428
NC_060946.1:31432823-31442955,9048,20.0,0.0259614326059818
NC_060946.1:31432823-31442955,9048,11.0,0.5236383676528931
NC_060946.1:31432823-31442955,9048,29.0,0.0072568086907268
NC_060946.1:31432823-31442955,9048,7.0,0.0572272799909115
NC_060946.1:31432823-31442955,9048,30.0,0.0029388039838523
NC_060946.1:31432823-31442955,9048,22.0,0.0000637089760858
NC_060946.1:31432823-31442955,9048,15.0,0.0009341927943751
NC_060946.1:31432823-31442955,9048,9.0,0.0096020400524139
NC_060946.1:31432823-31442955,9048,21.0,0.0100440913811326
NC_060946.1:31432823-31442955,9048,14.0,0.0151972891762853
NC_060946.1:31432823-31442955,9048,18.0,0.0017533495556563
NC_060946.1:31432823-31442955,9048,27.0,0.0001271639921470
NC_060946.1:31432823-31442955,9052,15.0,0.0609690099954605
NC_060946.1:31432823-31442955,9052,10.0,0.0000000870047359
NC_060946.1:31432823-31442955,9052,16.0,0.0000922787294257
NC_060946.1:31432823-31442955,9052,11.0,0.0000019763999717
NC_060946.1:31432823-31442955,9052,8.0,0.0000427868253610
NC_060946.1:31432823-31442955,9052,14.0,0.0001116015700973
NC_060946.1:31432823-31442955,9052,27.0,0.0000009291017591
NC_060946.1:31432823-31442955,9052,18.0,0.0000221923401114
NC_060946.1:31432823-31442955,9052,21.0,0.0000056045582824
NC_060946.1:31432823-31442955,9052,23.0,0.0000470801714982
NC_060946.1:31432823-31442955,9052,17.0,0.0001335233537247
NC_060946.1:31432823-31442955,9052,20.0,0.0000156755213538
NC_060946.1:31432823-31442955,9052,22.0,0.0005633060936816
NC_060946.1:31432823-31442955,9052,30.0,0.0000010054044424
NC_060946.1:31432823-31442955,9052,7.0,0.0001554304908495
NC_060946.1:31432823-31442955,9052,9.0,0.0001247837062692
NC_060946.1:31432823-31442955,9052,26.0,0.0000016654711317
NC_060946.1:31432823-31442955,9052,24.0,0.0002244946954306
NC_060946.1:31432823-31442955,9052,25.0,0.0000353133218596
NC_060946.1:31432823-31442955,9052,6.0,0.0000607307483733
NC_060946.1:31432823-31442955,9052,12.0,0.0010034956503659
NC_060946.1:31432823-31442955,9052,13.0,0.0000172094351001
NC_060946.1:31432823-31442955,9052,29.0,0.0000090706771516
NC_060946.1:31432823-31442955,9090,21.0,0.0000084810035332
NC_060946.1:31432823-31442955,9090,28.0,0.0000234497256315
NC_060946.1:31432823-31442955,9090,9.0,0.0000321018342220
NC_060946.1:31432823-31442955,9090,24.0,0.0000397647418140
NC_060946.1:31432823-31442955,9090,18.0,0.0004763115139212
NC_060946.1:31432823-31442955,9090,12.0,0.0000028540125641
NC_060946.1:31432823-31442955,9090,11.0,0.0000650395813864
NC_060946.1:31432823-31442955,9090,23.0,0.0002470036270097
NC_060946.1:31432823-31442955,9090,6.0,0.0002753381559160
NC_060946.1:31432823-31442955,9090,7.0,0.0004194077337161
NC_060946.1:31432823-31442955,9090,19.0,0.0001044669406838
NC_060946.1:31432823-31442955,9090,29.0,0.0000211034639506
NC_060946.1:31432823-31442955,9090,20.0,0.0000183246047527
NC_060946.1:31432823-31442955,9090,16.0,0.0000212079521589
NC_060946.1:31432823-31442955,9090,22.0,0.0000116898809210
NC_060946.1:31432823-31442955,9090,13.0,0.0003768100868911
NC_060946.1:31432823-31442955,9090,17.0,0.0000029556847494
NC_060946.1:31432823-31442955,9090,25.0,0.0002757177571766
NC_060946.1:31432823-31442955,9090,14.0,0.0000918495206861
NC_060946.1:31432823-31442955,9090,27.0,0.0003140002954751
NC_060946.1:31432823-31442955,9090,10.0,0.0001389613171341
NC_060946.1:31432823-31442955,9090,30.0,0.0000181026607606
NC_060946.1:31432823-31442955,9090,8.0,0.0000125370961541
NC_060946.1:31432823-31442955,9090,15.0,0.0002380321093369
NC_060946.1:31432823-31442955,9090,26.0,0.0000097982356237
